IGRP,PLANT,RFURB,RYR,ECP,SUMCAP,WINCAP,FUELTYPE,COOLTECH,UNITTECH,WATERSOURCE,FUELREG,HUC8,HUC8_QGIS,LAT,LON
4865,6456,1922,999912,HY,1.9,1.9,HY,NA,HY,Surface,2,04150401_NY,02010001_NY,-73.307,43.623
4866,6459,1927,999912,HY,4.6,4.6,HY,NA,HY,Surface,19,17010211_MT,17010211_MT,-114.071,48.059
4867,6462,1986,999912,CN,975,979,NU,RC,ST,Surface,18,08070201_LA,08070201_LA,-91.333,30.757
4869,6463,1972,999912,ET,37.5,72.4,OL,NA,CT,Surface,7,07080105_IA,07080105_IA,-93.583,42.027
4870,6469,1984,999912,B7,450,450,CL,RC,ST,Surface,10,10130201_ND,10130101_ND,-101.319,47.282
4871,6469,1986,999912,B7,450,450,CL,RC,ST,Surface,10,10130201_ND,10130101_ND,-101.319,47.282
4872,6475,1928,999912,HY,3,3,HY,NA,HY,Surface,1,04150403_VT,02010003_VT,-73.168,44.49
4873,6479,1983,999912,HY,76,76,HY,NA,HY,Surface,23,18070102_CA,18070102_CA,-118.493,34.59
4874,6480,1920,999912,HY,46.5,46.5,NN,NA,NN,Unknown,23,18070102_CA,18070102_CA,-118.525,34.534
4875,6481,1986,999912,B3,900,900,CL,RC,ST,Surface,20,16030005_UT,16030005_UT,-112.58,39.51
4876,6481,1987,999912,B3,900,900,CL,RC,ST,Surface,20,16030005_UT,16030005_UT,-112.58,39.51
4877,6482,1943,999912,HY,1.1,1.1,NN,NA,NN,Unknown,22,17070301_OR,17070301_OR,-121.256,44.278
4878,6483,1931,999912,HY,13.2,13.2,HY,NA,HY,Surface,1,01080103_NH,01080101_NH,-72.059,44.26
4879,6484,1913,999912,HY,1,1,HY,NA,HY,Surface,22,17070301_OR,17070301_OR,-121.313,44.062
4880,6486,1944,999912,HY,6,6,HY,NA,HY,Surface,2,04150406_NY,02010006_NY,-73.612,44.697
4881,6505,1924,999912,HY,44,44,HY,NA,HY,Surface,22,17090011_OR,17090011_OR,-122.07,45.122
4882,6506,1941,999912,HY,4.3,4.3,HY,NA,HY,Surface,19,17010105_ID,17010105_ID,-116.176,48.731
4883,6507,1942,999912,HY,2.1,2.1,NN,NA,NN,Unknown,22,17030003_WA,17030003_WA,-120.534,46.449
4884,6508,1932,999912,HY,1,1,NN,NA,NN,Unknown,22,17030003_WA,17030003_WA,-120.61,46.423
4885,6509,1967,20111,ET,7.2,8,NN,NA,NN,Unknown,20,16040105_NV,16040105_NV,-116.913,40.625
4886,6510,1960,20199,ET,6,6,NN,NA,NN,Unknown,20,16050201_NV,16050201_NV,-119.748,39.152
4887,6513,1914,999912,HY,2.5,2.2,HY,NA,HY,Surface,20,18080003_NV,18080003_NV,-119.883,39.742
4888,6514,1969,20191,ET,5.4,5.4,NN,NA,NN,Unknown,20,16060003_NV,16060003_NV,-117.687,38.771
4889,6515,1989,999912,ET,61.1,63.7,NN,NA,NN,Unknown,21,15050302_AZ,15050302_AZ,-110.931,32.301
4890,6516,1964,999912,ET,10,10,OL,NA,CT,Groundwater,20,11020005_CO,11020005_CO,-103.714,38.049
4891,6517,1971,999912,HY,152,152,HY,NA,HY,Surface,12,03060101_SC,03060101_SC,-82.887,34.798
4892,6518,2008,999912,ET,12,12,OL,NA,CT,Surface,23,18020111_CA,16050101_CA,-120.027,39.246
4893,6519,1912,999912,HY,2.4,2.4,HY,NA,HY,Surface,1,04150402_VT,02010002_VT,-73.153,44.096
4894,6519,1963,999912,ET,4,4,OL,NA,CT,Surface,1,04150402_VT,02010002_VT,-73.153,44.096
4895,6520,1953,999912,HY,5,5,HY,NA,HY,Surface,1,04150403_VT,02010003_VT,-73.169,44.491
4896,6521,1911,999912,HY,1.8,1.8,NN,NA,NN,Unknown,20,16050203_NV,16050203_NV,-119.067,39.463
4897,6522,1965,999912,PS,140,140,NN,NA,NN,Unknown,2,02040105_NJ,02040105_NJ,-75.031,41.001
4899,6522,1965,999912,PS,140,140,NN,NA,NN,Unknown,2,02040105_NJ,02040105_NJ,-75.031,41.001
4901,6522,1965,999912,PS,120,120,NN,NA,NN,Unknown,2,02040105_NJ,02040105_NJ,-75.031,41.001
4903,6526,1926,999912,HY,2.6,2.6,HY,NA,HY,Surface,2,04150404_NY,02010004_NY,-73.462,44.524
4904,6527,1930,999912,HY,20.6,22.1,HY,NA,HY,Surface,2,02020002_NY,02020002_NY,-73.92,43.319
4905,6529,1922,999912,HY,5,5,HY,NA,HY,Surface,1,01080203_VT,01080203_VT,-72.95,42.902
4906,6530,1960,20111,ET,6,6,NN,NA,NN,Unknown,20,16050102_NV,16050102_NV,-119.795,39.547
4907,6531,1911,999912,HY,2.1,2.1,HY,NA,HY,Surface,20,18080003_NV,18080003_NV,-119.883,39.742
4908,6532,1904,999912,HY,1.8,1.4,HY,NA,HY,Surface,20,18080003_NV,18080003_NV,-119.883,39.739
4909,6533,1970,20111,ET,15,17,NN,NA,NN,Unknown,20,16040108_NV,16040108_NV,-117.738,40.958
4910,6537,1983,999912,HY,4.8,4.8,HY,NA,HY,Surface,20,16020204_UT,16020204_UT,-111.758,40.57
4911,6543,1909,999912,HY,1.9,1.9,HY,NA,HY,Surface,11,02070004_WV,02070004_WV,-77.827,39.493
4912,6544,1919,999912,HY,1,1,HY,NA,HY,Surface,11,02070004_WV,02070004_WV,-77.923,39.605
4913,6546,1913,999912,HY,2.4,3,HY,NA,HY,Surface,11,02070007_WV,02070007_WV,-77.784,39.273
4914,6552,1968,999912,HY,20,20,HY,NA,HY,Surface,22,17090012_OR,17090012_OR,-122.65,45.504
4915,6553,1971,201112,ET,14,14,NG,NA,CT,Groundwater,20,16020102_UT,16020310_UT,-112.249,41.25
4916,6554,1993,999912,ET,7,7,OL,NA,CT,Groundwater,7,07080201_IA,07080201_IA,-92.471,42.732
4917,6554,1948,999912,ET,13.4,13.4,NG,NA,CT,Groundwater,7,07080201_IA,07080201_IA,-92.471,42.732
4918,6558,1965,999912,ST,130,130,NG,RC,ST,Surface,18,11140207_LA,08080102_LA,-92.461,31.321
4919,6560,1935,999912,HY,7,11.4,HY,NA,HY,Surface,11,05050006_WV,05050006_WV,-81.371,38.194
4920,6561,1935,999912,HY,16.8,33.9,HY,NA,HY,Surface,11,05050006_WV,05050006_WV,-81.571,38.255
4921,6562,1938,999912,HY,18.7,24.3,HY,NA,HY,Surface,11,05050008_WV,05050008_WV,-81.912,38.516
4922,6563,1976,999912,ET,44,44,NN,NA,NN,Unknown,9,10280201_MO,10280201_MO,-93.012,40.473
4923,6565,1961,999912,ET,9,9,OL,NA,CT,Surface,13,02040303_MD,02060010_MD,-75.192,38.336
4924,6567,1999,999912,ET,7.6,7.6,OL,NA,CT,Ocean,1,01090005_RI,01090005_RI,-71.571,41.176
4926,6579,1959,999912,ET,3.3,3.3,OL,NA,CT,Groundwater,7,11040005_KS,11040005_KS,-101.625,37.576
4927,6579,1993,999912,ET,1.1,1.1,NG,NA,CT,Groundwater,7,11040005_KS,11040005_KS,-101.625,37.576
4928,6579,1986,999912,ET,1.2,1.2,OL,NA,CT,Groundwater,7,11040005_KS,11040005_KS,-101.625,37.576
4929,6584,2012,999912,ET,114.5,114.5,NN,NA,NN,Unknown,15,03090203_FL,03090203_FL,-81.734,24.563
4930,6585,1975,20106,ET,1,1,OL,NA,CT,Surface,1,01090001_MA,01090001_MA,-70.855,42.496
4931,6586,1975,999912,ET,5,5,OL,NA,CT,Surface,1,01090001_MA,01090001_MA,-70.855,42.514
4932,6594,1964,999912,ET,2.2,2.2,NG,NA,CT,Groundwater,9,10240005_MO,10240005_MO,-95.516,40.412
4933,6594,1959,999912,ET,0.7,0.7,OL,NA,CT,Groundwater,9,10240005_MO,10240005_MO,-95.516,40.412
4934,6594,1972,999912,ET,2.6,2.6,NG,NA,CT,Groundwater,9,10240005_MO,10240005_MO,-95.516,40.412
4935,6595,1969,999912,HY,81,81,HY,NA,HY,Surface,18,12010005_TX,11140206_TX,-93.572,31.965
4936,6598,1990,999912,ET,1.1,1.1,NN,NA,NN,Unknown,1,01100006_CT,01100006_CT,-73.424,41.095
4937,6612,1963,999912,HY,38.6,38.6,HY,NA,HY,Surface,23,18020111_CA,18020129_CA,-120.361,38.823
4938,6618,1930,999912,HY,9.7,9.7,HY,NA,HY,Surface,1,04150405_VT,02010007_VT,-73.051,44.934
4939,6619,1977,999912,ET,100,120,NN,NA,NN,Unknown,20,10250013_CO,10250013_CO,-102.243,39.356
4940,6623,1943,999912,HY,200,200,HY,NA,HY,Surface,19,10060001_MT,10060001_MT,-106.412,48.012
4941,6624,1956,999912,HY,102,102,HY,NA,HY,Surface,9,10220004_NE,10170101_NE,-97.48,42.848
4942,6635,2007,999912,ET,76.6,96.2,NG,NA,CT,Surface,1,01100004_CT,01100004_CT,-72.834,41.448
4943,6636,1926,999912,HY,52,52,HY,NA,HY,Surface,3,05020004_PA,05020004_PA,-79.856,39.72
4944,6639,1979,999912,C4,231,231,CL,RC,ST,Surface,16,05110005_KY,05110005_KY,-87.5,37.646
4945,6639,1981,999912,C4,223,223,CL,RC,ST,Surface,16,05110005_KY,05110005_KY,-87.5,37.646
4946,6641,1983,999912,C1,836,836,CL,RC,ST,Surface,18,11010004_AR,11010004_AR,-91.409,35.678
4953,6641,1984,999912,C1,842,842,CL,RC,ST,Surface,18,11010004_AR,11010004_AR,-91.409,35.678
4961,6643,1979,999912,HY,1,1,HY,NA,HY,Surface,23,18070105_CA,18070105_CA,-118.352,34.208
4962,6644,1980,999912,HY,4.9,4.9,HY,NA,HY,Surface,23,18070203_CA,18070203_CA,-117.454,33.855
4963,6645,1981,999912,HY,7.2,6.8,HY,NA,HY,Surface,23,18070102_CA,18070102_CA,-118.609,34.515
4964,6646,1981,999912,HY,9.9,9.9,HY,NA,HY,Surface,23,18070106_CA,18070106_CA,-117.796,34.128
4965,6647,1981,999912,HY,5.1,5.1,HY,NA,HY,Surface,23,18070106_CA,18070106_CA,-117.819,33.912
4966,6648,1981,999912,C7,600,600,CL,PD,ST,Surface,18,12070102_TX,12070102_TX,-97.064,30.564
4967,6650,1978,999912,ET,54,69,OL,NA,CT,Surface,9,07110008_MO,07110006_MO,-91.831,39.148
4968,6651,1978,999912,ET,54,69,OL,NA,CT,Surface,9,07110006_MO,10280203_MO,-92.484,39.424
4969,6652,1978,999912,ET,54,69,OL,NA,CT,Surface,9,10300102_MO,10300102_MO,-92.102,38.556
4970,6664,1983,999912,B7,746.2,746.2,CL,RC,ST,Groundwater,7,07080101_IA,07080101_IA,-91.093,41.318
4986,6704,1966,999912,ET,9.3,9.3,OL,NA,CT,Surface,23,18070107_CA,18070107_CA,-118.31,33.333
4987,6704,2011,999912,ET,2.3,2.3,NN,NA,NN,Unknown,23,18070107_CA,18070107_CA,-118.31,33.333
4988,6705,1960,999912,C4,148,149,CL,OT,ST,Surface,6,05140201_IN,05140201_IN,-87.333,37.915
4990,6705,1964,999912,C4,148,149,CL,OT,ST,Surface,6,05140201_IN,05140201_IN,-87.333,37.915
4992,6705,1965,999912,C4,148,149,CL,OT,ST,Surface,6,05140201_IN,05140201_IN,-87.333,37.915
4994,6705,1970,999912,C7,301,302.5,CL,OT,ST,Surface,6,05140201_IN,05140201_IN,-87.333,37.915
4998,6741,1978,999912,ET,22.8,27.9,OL,NA,CT,Surface,8,07030004_MN,07030005_MN,-92.972,45.805
4999,6761,1984,999912,B7,278,280,CL,PD,ST,Waste,20,10190007_CO,10190003_CO,-105.021,39.857
5000,6761,2002,999912,ET,388,388,NG,NA,CT,Waste,20,10190007_CO,10190003_CO,-105.021,39.857
5001,6768,1981,999912,C4,233,233,CL,RC,ST,Groundwater,9,08020204_MO,08020204_MO,-89.621,36.879
5002,6772,1982,999912,C1,440,440,CL,RC,ST,Surface,18,11140105_OK,11140105_OK,-95.321,34.016
5003,6776,1972,999912,ET,26,32,OL,NA,CT,Surface,2,02040206_NJ,02040206_NJ,-75.049,39.49
5004,6789,1985,999912,HY,84,84,HY,NA,HY,Surface,12,03050112_SC,03050112_SC,-79.93,33.426
5005,6791,1968,999912,ET,20.6,20.6,NN,NA,NN,Unknown,7,11030017_KS,11030017_KS,-96.982,37.681
5006,6823,1984,999912,C7,417,417,CL,RC,ST,Surface,16,05110003_KY,05110003_KY,-87.081,37.45
5007,6824,1978,999912,ET,60.2,71.7,OL,NA,CT,Surface,8,07010205_MN,07010205_MN,-93.821,44.905
5008,7011,1983,999912,ET,9,9,OL,NA,CT,Surface,7,11040006_KS,11040006_KS,-101.346,37.175
5009,7011,1998,999912,ET,0.5,0.5,NG,NA,CT,Surface,7,11040006_KS,11040006_KS,-101.346,37.175
5010,7011,1964,999912,ET,7.8,7.8,OL,NA,CT,Surface,7,11040006_KS,11040006_KS,-101.346,37.175
5011,7012,1982,999912,HY,8,8,HY,NA,HY,Surface,19,17040206_ID,17040201_ID,-112.065,43.494
5012,7013,1970,999912,ST,25.8,28.6,NN,NN,NN,Surface,7,11030018_KS,11030018_KS,-96.963,37.237
5013,7013,2002,999912,ET,1.6,1.6,NN,NA,NN,Unknown,7,11030018_KS,11030018_KS,-96.963,37.237
5014,7015,1993,999912,HY,1.1,0.5,HY,NA,HY,Surface,20,16030004_UT,16030004_UT,-111.458,39.542
5015,7018,1986,999912,ET,13.8,13.8,NG,NA,CT,Surface,7,11070204_KS,11070204_KS,-95.47,37.638
5016,7018,1991,999912,ET,11.4,11.4,OL,NA,CT,Surface,7,11070204_KS,11070204_KS,-95.47,37.638
5017,7018,1985,999912,ET,6.9,6.9,NG,NA,CT,Surface,7,11070204_KS,11070204_KS,-95.47,37.638
5018,7028,1986,999912,ET,21.8,22.8,NG,NA,CT,Surface,20,16020202_UT,16020202_UT,-111.62,40.182
5019,7030,1990,999912,B3,152,153,CL,RC,ST,Groundwater,18,12070101_TX,12070101_TX,-96.695,31.092
5020,7030,1991,999912,B3,153,154,CL,RC,ST,Groundwater,18,12070101_TX,12070101_TX,-96.695,31.092
5021,7032,1970,999912,ET,28,38,OL,NA,CT,Ocean,12,02080206_VA,02080206_VA,-76.691,37.158
5022,7032,1989,999912,ET,340,390,NG,NA,CT,Ocean,12,02080206_VA,02080206_VA,-76.691,37.158
5023,7034,1986,999912,HY,6.2,3,HY,NA,HY,Surface,20,16010203_UT,16010203_UT,-111.781,41.747
5024,7039,1967,999912,ET,2.7,2.7,OL,NA,CT,Surface,19,10070001_WY,10070001_WY,-110.574,44.415
5025,7040,1988,999912,HY,17,17,HY,NA,HY,Surface,18,11110201_AR,11110201_AR,-94.292,35.35
5026,7044,1986,999912,HY,2.7,2.7,NN,NA,NN,Unknown,1,01040002_ME,01040002_ME,-70.217,44.093
5027,7048,1986,999912,HY,1.8,1.8,NN,NA,NN,Unknown,1,01040002_ME,01040002_ME,-70.217,44.093
5028,7051,1985,999912,HY,0.7,0.7,HY,NA,HY,Surface,1,04150403_VT,02010003_VT,-72.559,44.321
5029,7056,1986,999912,HY,7.8,7.8,HY,NA,HY,Surface,1,04150403_VT,02010003_VT,-72.817,44.36
5030,7058,1988,999912,ET,8,8,NN,NA,NN,Unknown,5,07030001_WI,07030001_WI,-91.767,46.376
5031,7060,1987,999912,ET,1,1.1,NN,NA,NN,Unknown,7,10170204_IA,10170204_IA,-95.744,43.401
5032,7063,1991,999912,ET,110,110,NN,NN,NN,Surface,17,03160203_AL,03160203_AL,-88.03,31.254
5033,7063,1998,999912,ET,228,240,NG,NA,CT,Surface,17,03160203_AL,03160203_AL,-88.03,31.254
5034,7063,2010,999912,ET,340,448,NN,NA,NN,Unknown,17,03160203_AL,03160203_AL,-88.03,31.254
5035,7066,1988,999912,HY,3.6,3.6,HY,NA,HY,Surface,23,18020111_CA,16050102_CA,-120.105,39.471
5036,7072,1996,999912,HY,32.4,32.4,HY,NA,HY,Surface,23,18090208_CA,18090208_CA,-117.324,34.307
5037,7079,1947,999912,HY,17.2,18.6,HY,NA,HY,Surface,19,17040212_ID,17040212_ID,-114.907,42.766
5038,7080,1987,999912,ET,14,14,NN,NA,NN,Unknown,20,15010008_UT,15010008_UT,-113.595,37.107
5039,7082,2011,999912,EC,422.8,546,NG,NA,CT,Groundwater,20,15010015_NV,15010012_NV,-114.902,36.43
5040,7082,1995,999912,ET,144,152,NG,NA,CT,Groundwater,20,15010015_NV,15010012_NV,-114.902,36.43
5041,7097,1992,999912,B3,555,555,CL,PD,ST,Surface,18,12100301_TX,12100301_TX,-98.32,29.31
5042,7097,2010,999912,B5,785,785,CL,PD,ST,Surface,18,12100301_TX,12100301_TX,-98.32,29.31
5043,7111,2004,999912,ET,9.9,9.9,NG,NA,CT,Surface,20,16020203_UT,16020203_UT,-111.405,40.5
5044,7113,1990,999912,HY,6.6,6.6,HY,NA,HY,Surface,22,17020015_WA,17020015_WA,-119.267,46.967
5045,7115,1988,999912,HY,2,1.4,HY,NA,HY,Surface,5,04020105_MI,04020105_MI,-87.569,46.563
5046,7116,1988,999912,HY,6,5.2,NN,NA,NN,Unknown,5,04020105_MI,04020105_MI,-87.476,46.572
5047,7118,1988,999912,HY,0.6,0.3,HY,NA,HY,Surface,5,04030110_MI,04030110_MI,-87.513,46.316
5048,7119,1975,999912,ET,16,21.2,OL,NA,CT,Surface,5,04030111_MI,04030111_MI,-87.004,45.848
5049,7125,1991,999912,PS,340,340,NN,NA,NN,Unknown,12,03060101_SC,03060101_SC,-82.998,35.008
5050,7125,1991,999912,PS,340,340,NN,NA,NN,Unknown,12,03060101_SC,03060101_SC,-82.998,35.008
5051,7125,1991,999912,PS,340,340,NN,NA,NN,Unknown,12,03060101_SC,03060101_SC,-82.998,35.008
5052,7125,1991,999912,PS,340,340,NN,NA,NN,Unknown,12,03060101_SC,03060101_SC,-82.998,35.008
5053,7127,1994,999912,HY,15.5,12.8,HY,NA,HY,Surface,22,17100104_WA,17100104_WA,-123.604,47.38
5054,7128,1988,999912,HY,7.6,22,HY,NA,HY,Surface,3,02050302_PA,02050302_PA,-78.016,40.495
5055,7129,1987,999912,HY,3,3,HY,NA,HY,Surface,23,18020159_CA,18020106_CA,-121.546,39.529
5056,7131,1990,999912,ET,20,21.5,NG,NA,CT,Surface,18,12050003_TX,12050001_TX,-101.886,33.585
5057,7132,1991,999912,HY,1.8,1.8,HY,NA,HY,Surface,20,16020102_UT,16020102_UT,-111.978,41.221
5058,7135,1993,999912,HY,17,17,HY,NA,HY,Surface,18,11110203_AR,11110203_AR,-92.79,35.126
5059,7137,1990,201612,ET,46.3,47.6,NG,NA,CT,Surface,7,07080106_IA,07080106_IA,-92.749,41.753
5060,7138,1989,999912,ET,65,85,NG,NA,CT,Groundwater,2,02040301_NJ,02040301_NJ,-74.21,39.815
5061,7145,1990,999912,ET,160,194,NG,NA,CT,Surface,7,07100008_IA,07100008_IA,-93.524,41.557
5062,7146,1989,999912,ET,233.9,294.1,NN,NA,NN,Unknown,2,02030201_NY,02030201_NY,-72.877,40.957
5063,7147,1903,999912,HY,3,3,HY,NA,HY,Surface,23,18070203_CA,18070203_CA,-117.039,34.089
5064,7148,1923,999912,HY,1.5,1.5,NN,NA,NN,Unknown,23,18100200_CA,18100200_CA,-116.857,34.031
5065,7151,1986,999912,HY,5,5,HY,NA,HY,Surface,23,18020115_CA,18020115_CA,-122.508,39.433
5066,7153,1989,999912,EC,1130,1082,NG,RC,CC,Surface,13,02040205_DE,02040205_DE,-75.507,39.744
5067,7155,1991,999912,ET,68.3,80.6,OL,NA,CT,Surface,7,07080203_IA,07080203_IA,-93.205,43.248
5068,7158,1993,999912,ET,462,564,NG,NA,CT,Surface,4,05080002_OH,05080002_OH,-84.461,39.449
5069,7159,1993,999912,ET,352,400,NG,NA,CT,Surface,5,07090001_WI,07090001_WI,-88.69,43.167
5070,7164,1993,999912,PS,10,10,HY,NA,OT,Surface,21,15070102_AZ,15070102_AZ,-112.271,33.845
5071,7164,1993,999912,PS,10,10,HY,NA,OT,Surface,21,15070102_AZ,15070102_AZ,-112.271,33.845
5072,7164,1993,999912,PS,10,10,HY,NA,OT,Surface,21,15070102_AZ,15070102_AZ,-112.271,33.845
5073,7164,1993,999912,PS,10,10,HY,NA,OT,Surface,21,15070102_AZ,15070102_AZ,-112.271,33.845
5074,7166,1988,999912,HY,42.4,42.4,HY,NA,HY,Surface,18,11110207_AR,11110207_AR,-92.357,34.796
5075,7179,1993,999912,HY,19.5,19.5,HY,NA,HY,Surface,21,15030104_AZ,15030104_AZ,-114.274,34.168
5076,7189,1986,999912,HY,2,2,HY,NA,HY,Surface,23,18020154_CA,18020112_CA,-122.539,40.598
5077,7190,1992,999912,HY,61.1,32.8,HY,NA,HY,Surface,19,17040212_ID,17040212_ID,-114.037,42.528
5078,7191,1986,999912,HY,2.1,2.1,NN,NA,NN,Unknown,14,03070101_GA,03070101_GA,-83.501,33.992
5079,7200,1989,999912,HY,8,8,HY,NA,HY,Surface,18,12020003_TX,12020003_TX,-94.176,30.798
5080,7203,1993,999912,ET,75.9,87,NG,NA,CT,Surface,5,07090001_WI,04030203_WI,-88.497,43.736
5081,7203,1994,999912,ET,151.9,174,NG,NA,CT,Surface,5,07090001_WI,04030203_WI,-88.497,43.736
5082,7203,1996,999912,ET,76.3,87.4,NG,NA,CT,Surface,5,07090001_WI,04030203_WI,-88.497,43.736
5083,7210,1996,999912,B7,415,415,CL,RC,ST,Surface,12,03050204_SC,03050204_SC,-81.03,33.364
5084,7212,1990,999912,ET,336,387,NG,NA,CT,Surface,12,02080206_VA,02080206_VA,-77.35,37.483
5085,7213,1995,999912,B3,431,435,CL,RC,ST,Surface,12,03010102_VA,03010102_VA,-78.7,36.867
5087,7213,1996,999912,B3,434,438,CL,RC,ST,Surface,12,03010102_VA,03010102_VA,-78.7,36.867
5089,7229,1988,999912,HY,6.1,6.1,HY,NA,HY,Surface,23,18020104_CA,18020104_CA,-122.188,39.751
5090,7231,1987,999912,ET,52,64,NG,NA,CT,Surface,23,18050003_CA,18050003_CA,-121.969,37.401
5091,7232,1982,999912,ET,7.8,7.8,NG,NA,CT,Surface,23,18050003_CA,18050003_CA,-121.96,37.392
5092,7233,1997,999912,HY,28,28,HY,NA,HY,Surface,20,11020003_CO,11020003_CO,-104.86,38.991
5093,7237,1994,999912,ET,180,218,NG,NA,CT,Surface,10,10170203_SD,10170203_SD,-96.638,43.603
5094,7237,2005,999912,ET,147,168,NG,NA,CT,Surface,10,10170203_SD,10170203_SD,-96.638,43.603
5095,7238,1994,999912,ET,32,40,NG,NA,CT,Surface,15,03090101_FL,03090101_FL,-81.533,28.276
5096,7238,1995,999912,EC,108,119,NG,RC,CC,Surface,15,03090101_FL,03090101_FL,-81.533,28.276
5098,7238,2002,999912,EC,150,160,NG,RC,CC,Surface,15,03090101_FL,03090101_FL,-81.533,28.276
5099,7238,2002,999912,EC,380,410,NG,RC,CC,Surface,15,03090101_FL,03090101_FL,-81.533,28.276
5100,7242,1996,999912,H1,59,59,CL,PD,ST,Surface,15,03100101_FL,03100101_FL,-81.989,27.728
5101,7242,1996,999912,IG,161,161,CL,PD,ST,Surface,15,03100101_FL,03100101_FL,-81.989,27.728
5102,7242,2000,999912,ET,302,366,NG,NA,CT,Surface,15,03100101_FL,03100101_FL,-81.989,27.728
5103,7242,2007,999912,ET,302,366,NG,NA,CT,Surface,15,03100101_FL,03100101_FL,-81.989,27.728
5104,7246,1999,999912,HY,35,35,HY,NA,HY,Surface,18,08020401_AR,08020401_AR,-91.315,33.986
5105,7247,1978,999912,ET,46.2,56.7,OL,NA,CT,Surface,10,10170202_SD,10170202_SD,-97.108,44.902
5106,7259,1990,999912,HY,1,1,NN,NA,NN,Unknown,22,17100103_WA,17100103_WA,-122.72,46.784
5107,7266,2003,999912,EC,85,87,NG,RC,CC,Surface,23,18040009_CA,18040002_CA,-121.02,37.653
5108,7266,2011,999912,ET,49.2,49.2,NN,NA,NN,Unknown,23,18040002_CA,18040002_CA,-121.02,37.653
5109,7266,1993,999912,ET,48,50,NG,NA,CT,Surface,23,18040009_CA,18040002_CA,-121.02,37.653
5110,7268,1992,999912,ET,136,161.5,NG,NA,CT,Surface,5,04050002_MI,04050002_MI,-86.085,42.755
5111,7270,1995,999912,ET,352,400,NG,NA,CT,Surface,5,07120004_WI,07120004_WI,-88.013,42.666
5112,7277,1995,999912,ET,1267.2,1488,NG,NA,CT,Surface,12,03050101_NC,03050101_NC,-81.035,35.432
5113,7279,1988,999912,HY,5.2,5.2,HY,NA,HY,Surface,4,05060001_OH,05060001_OH,-83.1,40.133
5114,7281,1990,999912,ET,27,28,NG,NA,CT,Surface,7,10290102_KS,10290102_KS,-94.895,38.813
5115,7283,1990,999912,ET,13.6,13.6,NG,NA,CT,Surface,18,11010012_AR,11010012_AR,-91.343,36.024
5116,7283,1991,999912,ET,0.2,0.2,OL,NA,CT,Surface,18,11010012_AR,11010012_AR,-91.343,36.024
5117,7286,1988,201011,C1,50,50,CL,OT,ST,Surface,4,05030202_OH,05030202_OH,-81.521,39.366
5118,7286,1988,201011,C1,50,50,CL,OT,ST,Surface,4,05030202_OH,05030202_OH,-81.521,39.366
5119,7286,1988,201011,C1,50,50,CL,OT,ST,Surface,4,05030202_OH,05030202_OH,-81.521,39.366
5120,7286,1988,201011,C1,50,50,CL,OT,ST,Surface,4,05030202_OH,05030202_OH,-81.521,39.366
5121,7288,1991,999912,ET,82.4,99,NG,NA,CT,Surface,2,02040206_NJ,02040206_NJ,-75.058,39.451
5122,7294,1989,999912,EC,56,56,NG,RC,CC,Surface,15,03080101_FL,03090101_FL,-81.581,28.426
5124,7296,1995,999912,ET,94,96,NG,NA,CT,Groundwater,9,11070207_MO,11070207_MO,-94.614,37.066
5125,7296,2001,999912,EC,495,495,NG,NA,CT,Groundwater,9,11070207_MO,11070207_MO,-94.614,37.066
5126,7302,1999,999912,EC,1912,2199,NG,PD,CC,Surface,15,03100101_FL,03100101_FL,-81.87,27.788
5127,7304,1991,999912,ET,7,7,NN,NA,NN,Unknown,9,07110004_MO,07110004_MO,-91.556,39.796
5128,7307,1996,999912,ET,61,67,NG,NA,CT,Surface,23,18020154_CA,18020101_CA,-122.423,40.507
5129,7307,1989,999912,EC,106,119,NG,OT,CC,Surface,23,18020154_CA,18020101_CA,-122.423,40.507
5130,7314,1994,999912,EC,136.2,164.5,OL,RC,CC,Groundwater,2,02030202_NY,02030202_NY,-73.064,40.816
5131,7315,1996,999912,ET,199.5,223.5,NG,NA,CT,Surface,23,18040002_CA,18040002_CA,-120.985,37.574
5132,7317,1992,999912,HY,18,18,HY,NA,HY,Surface,19,10080014_WY,10080014_WY,-109.092,44.516
5133,7318,1991,999912,ET,39,39,NG,NA,CT,Surface,13,02040207_DE,02040207_DE,-75.549,39.146
5134,7325,1995,999912,ET,162,162,NG,NA,CT,Waste,18,12040104_TX,12040104_TX,-95.041,29.695
5135,7335,1992,999912,ET,68,84,NG,NA,CT,Surface,6,05120201_IN,05080003_IN,-84.966,39.839
5136,7336,1992,999912,ET,140,174,NG,NA,CT,Surface,6,05120201_IN,05120201_IN,-85.739,40.053
5137,7337,1992,999912,ET,5.9,7.9,OL,NA,CT,Surface,1,04150402_VT,02010002_VT,-73.063,43.709
5138,7338,1993,999912,HY,23.4,22.4,HY,NA,HY,Surface,23,18020122_CA,18020122_CA,-120.913,39.936
5139,7339,1989,999912,ET,21,21,NG,NA,CT,Surface,7,11030013_KS,11030013_KS,-97.398,37.269
5140,7343,1979,999912,B7,644.8,644.8,CL,OT,ST,Surface,7,10230004_IA,10230001_IA,-96.362,42.301
5168,7345,1994,999912,ET,46,47,NG,NA,CT,Surface,15,03080102_FL,03080102_FL,-82.349,29.64
5169,7348,1995,999912,ET,160,186,NG,NA,CT,Surface,14,03070104_GA,03070104_GA,-83.582,32.579
